file,label
sess_1764173363094_1764176482473,카드
sess_1764173363094_1764176484886,카드
sess_1764173363094_1764176488690,카드
sess_1764173363094_1764176491731,카드
sess_1764173363094_1764176513785,카드
sess_1764173363094_1764176516902,카드
sess_1764173363094_1764176520105,카드
sess_1764173363094_1764176523161,카드
sess_1764173363094_1764176526568,카드
sess_1764173363094_1764176530239,카드
sess_1764173363094_1764176532743,카드
sess_1764173363094_1764173391221,통장
sess_1764173363094_1764173430249,통장
sess_1764173363094_1764173436566,통장
sess_1764173363094_1764173442010,통장
sess_1764173363094_1764173542528,통장
sess_1764173363094_1764173580929,통장
sess_1764173363094_1764173586572,통장
sess_1764173363094_1764173591796,통장
sess_1764173363094_1764173598468,통장
sess_1764173363094_1764173607657,통장
sess_1763846216722_1763849643101,해지
sess_1763846216722_1763849650330,해지
sess_1763846216722_1763849654654,해지
sess_1763846216722_1763849660230,해지
sess_1763846216722_1763849665103,해지
sess_1763846216722_1763849675975,해지
sess_1763846216722_1763849702185,해지
sess_1763846216722_1763849711631,해지
sess_1763846216722_1763849725250,해지
sess_1763846216722_1763849771247,해지
sess_1764173363094_1764179935392,확인하다
sess_1764173363094_1764179939039,확인하다
sess_1764173363094_1764179946102,확인하다
sess_1764173363094_1764179950025,확인하다
sess_1764173363094_1764179954668,확인하다
sess_1764173363094_1764179958560,확인하다
sess_1764173363094_1764179963174,확인하다
sess_1764173363094_1764179966973,확인하다
sess_1764173363094_1764179972989,확인하다
