id,json,video_saved_as,label_source
289,VXPAKOKS240330430.json,"VXPAKOKS240330430-신용카드한도가무엇이고,한도가결정되는기준을자세히알고싶습니다.npz (skipped)",gloss
290,VXPAKOKS240330440.json,VXPAKOKS240330440-신용카드한도란카드이용자가신용카드로결제할수있는최대금액입니다.npz (skipped),gloss
291,VXPAKOKS240330450.json,"VXPAKOKS240330450-카드발급회사의기준과소득,신용점수등에의해결정됩니다.npz (skipped)",gloss
292,VXPAKOKS240330460.json,VXPAKOKS240330460-신용카드사용한도를높이는방법에대해자세히알고싶습니다.npz (skipped),gloss
293,VXPAKOKS240330470.json,"VXPAKOKS240330470-카드값납부기한을지키고,소득이올랐다면카드사에한도상향을요청할수있습니다.npz (skipped)",gloss
294,VXPAKOKS240330480.json,VXPAKOKS240330480-신용카드한도가초과되었을때발생하는문제에대해알고싶습니다.npz (skipped),gloss
295,VXPAKOKS240330490.json,"VXPAKOKS240330490-신용카드한도가초과되면거래가거절되고,신용점수에부정적인영향을미칩니다.npz (skipped)",gloss
296,VXPAKOKS240330500.json,VXPAKOKS240330500-한도가낮은신용카드의장점과단점이무엇인지알려주실수있습니까.npz (skipped),gloss
297,VXPAKOKS240330510.json,"VXPAKOKS240330510-지출을관리하기쉽다는장점이있지만,100만원이상의금액을결제하기어려운단점이있습니다.npz (skipped)",gloss
298,VXPAKOKS240330520.json,VXPAKOKS240330520-사용자가원하면신용카드를쓸수있는한도를자유롭게낮출수있습니까.npz (skipped),gloss
299,VXPAKOKS240330530.json,VXPAKOKS240330530-자유롭게한도를낮출수있지만자금관리에문제가없을지고민해야합니다.npz (skipped),gloss
300,VXPAKOKS240330540.json,VXPAKOKS240330540-한국에서사용하는카드한도와외국에서사용하는카드한도가같은게맞습니까.npz (skipped),gloss
301,VXPAKOKS240330550.json,"VXPAKOKS240330550-해외사용한도는국내사용한도와같지만,해외결제시달러환율에따라실제청구되는원화금액은달라집니다.npz (skipped)",gloss
302,VXPAKOKS240330560.json,VXPAKOKS240330560-해외에서신용카드를사용할때주의할점에대해알고싶습니다.npz (skipped),gloss
303,VXPAKOKS240330570.json,"VXPAKOKS240330570-도난이나분실에주의하고,거래할때는수수료를확인하는게좋습니다.npz (skipped)",gloss
304,VXPAKOKS240330580.json,"VXPAKOKS240330580-2주뒤에해외에가는데,해외에서신용카드로현금을인출할수있습니까.npz (skipped)",gloss
305,VXPAKOKS240330590.json,VXPAKOKS240330590-은행이나현금자동입출금기기를통해인출할수있지만해외거래수수료가발생합니다.npz (skipped),gloss
306,VXPAKOKS240330600.json,VXPAKOKS240330600-신용카드를외국에서사용할때제개인정보가유출될까봐걱정됩니다.npz (skipped),gloss
307,VXPAKOKS240330610.json,"VXPAKOKS240330610-안전한가방이나지갑에카드를보관하고,카드사용에문제가있다면카드사에알려야합니다.npz (skipped)",gloss
308,VXPAKOKS240330620.json,VXPAKOKS240330620-해외에서신용카드를사용하기전에카드의유효기간과한도를꼭확인합니다.npz (skipped),gloss
309,VXPAKOKS240330630.json,VXPAKOKS240330630-안전한거래를위해카드의유효기간과사용한도를확인하는것이좋습니다.npz (skipped),gloss
310,VXPAKOKS240330640.json,"VXPAKOKS240330640-외국에서신용카드를쓸때,결제가거절되는이유에대해알고싶습니다.npz (skipped)",gloss
311,VXPAKOKS240330650.json,VXPAKOKS240330650-카드사용한도를초과했거나사용기간이지났다면결제승인이거절되니주의해야합니다.npz (skipped),gloss
312,VXPAKOKS240330660.json,VXPAKOKS240330660-해외에서신용카드를잃어버렸다면임시카드를즉시발급받을수있습니까.npz (skipped),gloss
313,VXPAKOKS240330670.json,"VXPAKOKS240330670-임시카드를발급이가능하고,임시카드를원한다면카드사에문의해야합니다.npz (skipped)",gloss
314,VXPAKOKS240330680.json,"VXPAKOKS240330680-신용카드청구서에실적이있던데,실적의의미를자세히알고싶습니다.npz (skipped)",gloss
315,VXPAKOKS240330690.json,VXPAKOKS240330690-신용카드실적이란한달동안신용카드로결제한금액의총합을의미합니다.npz (skipped),gloss
316,VXPAKOKS240330700.json,VXPAKOKS240330700-실적을채우면카드사에서제공하는혜택을받을수있는장점이있습니다.npz (skipped),gloss
317,VXPAKOKS240330720.json,"VXPAKOKS240330720-카드현금서비스,카드수수료,1년회비등은실적에포함되지않으니주의해야합니다.npz (skipped)",gloss
318,VXPAKOKS240330730.json,VXPAKOKS240330730-일상생활에서꾸준히쓰는지출을하나의신용카드에집중하면실적을채우기쉽습니다.npz (skipped),gloss
319,VXPAKOKS240330740.json,"VXPAKOKS240330740-카드실적이모자라면카드사의혜택을받지못하고,카드회사에서자동으로카드를해지시킵니다.npz (skipped)",gloss
320,VXPAKOKS240330750.json,VXPAKOKS240330750-가족들이사용하는가족카드도제카드의실적에포함되는게맞습니까.npz (skipped),gloss
321,VXPAKOKS240330760.json,VXPAKOKS240330760-카드사용실적에는가족카드의사용금액도포함되는게맞습니다.npz (skipped),gloss
322,VXPAKOKS240330770.json,VXPAKOKS240330770-카드사에서는통신요금이나공과금을내는것도신용카드사용실적에포함합니다.npz (skipped),gloss
323,VXPAKOKS240330780.json,VXPAKOKS240330780-신용카드실적을채우기위해친구나가족의결제를대신해주는것이좋은방법입니까.npz (skipped),gloss
324,VXPAKOKS240330790.json,"VXPAKOKS240330790-실적을채우는데도움이될수있지만,금전적다툼이발생합니다.npz (skipped)",gloss
325,VXPAKOKS240330800.json,VXPAKOKS240330800-신용카드결제를취소했는데정확한취소날짜를확인해주십시오.npz (skipped),gloss
326,VXPAKOKS240330810.json,"VXPAKOKS240330810-결제취소요청이받아들여지면,결제금액과결제일,결제장소등의취소정보는카드결제를처리하는카드사로전달됩니다.npz (skipped)",gloss
327,VXPAKOKS240330820.json,VXPAKOKS240330820-카드사가결제를취소하기까지평일2일에서5일의시간이필요합니다.npz (skipped),gloss
328,VXPAKOKS240330830.json,VXPAKOKS240330830-환불금액이결제계좌에반영되기까지는3일에서7일이필요합니다.npz (skipped),gloss
329,VXPAKOKS240330840.json,VXPAKOKS240330840-당신이해외에서사용한결제를취소했다면7일이상이필요합니다.npz (skipped),gloss
330,VXPAKOKS240330850.json,"VXPAKOKS240330850-결제취소를요청했지만,환불을받지못하는경우도발생할수있습니까.npz (skipped)",gloss
331,VXPAKOKS240330860.json,VXPAKOKS240330860-환불이가능한기간이정해져있으므로그기간을초과하면환불하지못합니다.npz (skipped),gloss
332,VXPAKOKS240330870.json,VXPAKOKS240330870-할인판매상품이나특별주문상품도환불할수없습니다.npz (skipped),gloss
333,VXPAKOKS240330880.json,VXPAKOKS240330880-개인의요구사항에맞춰야하는맞춤제작상품도환불할수없습니다.npz (skipped),gloss
334,VXPAKOKS240330890.json,VXPAKOKS240330890-환불할수없는이유는상품이나서비스를사용했기때문에다시팔수없기때문입니다.npz (skipped),gloss
335,VXPAKOKS240330900.json,VXPAKOKS240330900-항공권이나호텔숙박권같이이미사용한상품은환불할수없습니다.npz (skipped),gloss
336,VXPAKOKS240330910.json,VXPAKOKS240330910-정확한환불가능여부는결제한곳의기준에따라달라집니다.npz (skipped),gloss
337,VXPAKOKS240330920.json,"VXPAKOKS240330920-3년전에썼던카드내용을알고싶은데,확인방법을알려주세요.npz (skipped)",gloss
338,VXPAKOKS240330930.json,"VXPAKOKS240330930-1년안의신용카드사용내용을확인할수있고,3개월단위로조회할수있습니다.npz (skipped)",gloss
339,VXPAKOKS240330940.json,VXPAKOKS240330940-은행홈페이지또는애플리케이션을통해거래내용을조회할수있습니다.npz (skipped),gloss
340,VXPAKOKS240330950.json,VXPAKOKS240330950-법적으로보관해야하는기간을넘어선거래내용은확인할수없습니다.npz (skipped),gloss
341,VXPAKOKS240330960.json,VXPAKOKS240330960-카드미납금액결제방법에대해자세히알고싶어요.npz (skipped),gloss
342,VXPAKOKS240330970.json,VXPAKOKS240330970-카드사에서만들어주는임시계좌를통해미납금액을납부할수있어요.npz (skipped),gloss
343,VXPAKOKS240330980.json,VXPAKOKS240330980-임시번호는카드사홈페이지나휴대전화애플리케이션을통해서신청할수있어요.npz (skipped),gloss
344,VXPAKOKS240330990.json,VXPAKOKS240330990-카드값이미납되지않으려면카드결제일에자동으로결제되도록자동이체를신청하면좋아요.npz (skipped),gloss
345,VXPAKOKS240331000.json,VXPAKOKS240331000-자동이체는결제일에납부되는편리한방법이에요.npz (skipped),gloss
346,VXPAKOKS240331010.json,VXPAKOKS240331010-은행에서신용카드를새로발급받았는데카드사용등록방법에대해알고싶어요.npz (skipped),gloss
347,VXPAKOKS240331020.json,"VXPAKOKS240331020-사용등록은본인이카드를받았음을확인하고,바로사용할수있게만드는과정입니다.npz (skipped)",gloss
348,VXPAKOKS240331030.json,VXPAKOKS240331030-새로받으신카드를사용하기전에반드시거쳐야하는단계예요.npz (skipped),gloss
349,VXPAKOKS240331040.json,"VXPAKOKS240331040-사용등록을하면카드가안전하게전달되었는지확인하고,잘못된사용을막을수있어요.npz (skipped)",gloss
350,VXPAKOKS240331050.json,VXPAKOKS240331050-인터넷쇼핑이나밖에서결제하려면잊지않고사용등록을하는게좋아요.npz (skipped),gloss
351,VXPAKOKS240331060.json,"VXPAKOKS240331060-인터넷이나휴대전화애플리케이션을통해사용등록을할수있고,은행에서도할수있어요.npz (skipped)",gloss
352,VXPAKOKS240331070.json,"VXPAKOKS240331070-카드비밀번호를설정하는것만으로도사용등록을할수있지만,카드사마다다릅니다.npz (skipped)",gloss
353,VXPAKOKS240331080.json,VXPAKOKS240331080-카드사용등록을하지않았을때발생하는문제를알려주세요.npz (skipped),gloss
354,VXPAKOKS240331090.json,VXPAKOKS240331090-카드를받고사용등록을하지않으면결제시사용이거부될수있어요.npz (skipped),gloss
355,VXPAKOKS240331100.json,VXPAKOKS240331100-신용카드사용등록을통해신용점수관리에도움을받을수있어요.npz (skipped),gloss
356,VXPAKOKS240331110.json,VXPAKOKS240331110-신용카드결제계좌를한국은행의계좌로바꾸면신용카드결제기능과예금인출기능두가지모두를이용할수있나요.npz (skipped),gloss
357,VXPAKOKS240331120.json,VXPAKOKS240331120-카드사홈페이지접속을통해한국은행계좌를신용카드의결제계좌로설정할수있어요.npz (skipped),gloss
358,VXPAKOKS240331130.json,VXPAKOKS240331130-신용카드결제계좌를한국은행계좌로바꾸면현금서비스기능을사용할수없게됩니다.npz (skipped),gloss
359,VXPAKOKS240331140.json,VXPAKOKS240331140-제가이용하는카드가없는데카드청구서를받았다면카드사에얘기해야하나요.npz (skipped),gloss
360,VXPAKOKS240331150.json,"VXPAKOKS240331150-카드를사용하지않는데청구서를받았다면,신분도용이나오류로인한것입니다.npz (skipped)",gloss
361,VXPAKOKS240331160.json,VXPAKOKS240331160-청구서에나와있는금액이나거래날짜등을확인하고자신의거래가맞는지확인하세요.npz (skipped),gloss
362,VXPAKOKS240331170.json,VXPAKOKS240331170-본인이한결제가아니라면카드사에문의해서상황을설명해야해요.npz (skipped),gloss
363,VXPAKOKS240331180.json,VXPAKOKS240331180-신분도용이의심된다면경찰에신고하여더이상잘못되지않도록조치해야해요.npz (skipped),gloss
364,VXPAKOKS240331190.json,VXPAKOKS240331190-문제를빨리해결할수록신용점수에미치는영향을줄일수있어요.npz (skipped),gloss
365,VXPAKOKS240331200.json,VXPAKOKS240331200-카드값내는방법을자동이체에서지로로바꾸고싶은데가능한지알고싶어요.npz (skipped),gloss
366,VXPAKOKS240331210.json,"VXPAKOKS240331210-신용카드대금은지로로납부할수없고,결제계좌에서자동이체로납부할수있어요.npz (skipped)",gloss
367,VXPAKOKS240331220.json,VXPAKOKS240331220-신용카드대금을결제일이오기전에결제할수있는지알고싶어요.npz (skipped),gloss
368,VXPAKOKS240331230.json,"VXPAKOKS240331230-결제일이되기전에미리결제가가능하고,은행이나카드사에문의하면돼요.npz (skipped)",gloss
369,VXPAKOKS240331240.json,VXPAKOKS240331240-신용카드를사용할때주의해야할점이있다면설명해주세요.npz (skipped),gloss
370,VXPAKOKS240331250.json,"VXPAKOKS240331250-신용카드비밀번호는항상안전하게관리하고,다른사람에게노출하지않아야해요.npz (skipped)",gloss
371,VXPAKOKS240331260.json,VXPAKOKS240331260-신용카드결제에쓰는계좌는일상적으로쓰는계좌와분리해서관리하는게좋아요.npz (skipped),gloss
372,VXPAKOKS240331270.json,"VXPAKOKS240331270-신용카드의이용한도를잘설정하고,지출을관리하는것이정말중요해요.npz (skipped)",gloss
373,VXPAKOKS240331280.json,VXPAKOKS240331280-신용카드를발급받으면분실했을때보상받을수있도록카드뒷면에서명을해야해요.npz (skipped),gloss
374,VXPAKOKS240331290.json,"VXPAKOKS240331290-다른사람에게양도할수없기때문에,가족이이용하려면가족카드를추가로발급받아야해요.npz (skipped)",gloss
375,VXPAKOKS240331300.json,VXPAKOKS240331300-미납된신용카드실적때문에제신용점수가깎이는걸막을수있는방법이혹시있나요.npz (skipped),gloss
376,VXPAKOKS240331310.json,"VXPAKOKS240331310-신용카드는신중히써야하고,신용점수에안좋은영향을미치지않도록주의해야해요.npz (skipped)",gloss
377,VXPAKOKS240331320.json,"VXPAKOKS240331320-신용카드를발급받을때연회비를잘확인하고,불필요한신규신용카드발급은피해야해요.npz (skipped)",gloss
378,VXPAKOKS240331330.json,VXPAKOKS240331330-신용카드발급을신청했다가어느날갑자기신용카드발급을취소하는것은신용점수에부정적인영향을줄수있어요.npz (skipped),gloss
379,VXPAKOKS240331340.json,VXPAKOKS240331340-사용하지않는불필요한카드발급을막기위해항상신경써야해요.npz (skipped),gloss
380,VXPAKOKS240331350.json,VXPAKOKS240331350-신용카드사용할때신용점수가영향을받는이유가무엇인지알고싶어요.npz (skipped),gloss
381,VXPAKOKS240331360.json,VXPAKOKS240331360-월소득이50만원이상이고신용등급이1등급에서6등급사이일때신용카드발급이가능해요.npz (skipped),gloss
382,VXPAKOKS240331370.json,VXPAKOKS240331370-신용등급을확인한다는것은신용점수가앞으로의신용카드사용에영향을미쳐예측할수있음을뜻해요.npz (skipped),gloss
383,VXPAKOKS240331380.json,VXPAKOKS240331380-한두개의카드를오래사용하는것은신용카드를많이발급받는것보다유리해요.npz (skipped),gloss
384,VXPAKOKS240331390.json,"VXPAKOKS240331390-신용카드의한도는신용점수에영향을미치지않지만,대출을받을때대출받을수있는금액한도에는영향을미칠수있어요.npz (skipped)",gloss
385,VXPAKOKS240331400.json,VXPAKOKS240331400-신용카드연체가생기면연체당일에는미납에대한안내메시지를받게돼요.npz (skipped),gloss
386,VXPAKOKS240331410.json,VXPAKOKS240331410-신용관리를위해납부하지못한금액이많을경우에는빠르게납부하는것이좋아요.npz (skipped),gloss
387,VXPAKOKS240331420.json,"VXPAKOKS240331420-은행에서신용카드가아닌현금카드를발급받았는데,현금카드란게뭔지알고싶어요.npz (skipped)",gloss
388,VXPAKOKS240331430.json,VXPAKOKS240331430-현금카드는은행계좌와연결되어현금인출이나결제에사용할수있는카드에요.npz (skipped),gloss
389,VXPAKOKS240331440.json,"VXPAKOKS240331440-은행영업점을직접방문하거나,인터넷,휴대전화애플리케이션을통해신청할수있어요.npz (skipped)",gloss
390,VXPAKOKS240331450.json,VXPAKOKS240331450-외국에나갔을때현금카드로돈을인출할수있는건지궁금해요.npz (skipped),gloss
391,VXPAKOKS240331460.json,"VXPAKOKS240331460-해외에서사용할수있도록신청해야하고,수수료가발생할수있어요.npz (skipped)",gloss
392,VXPAKOKS240331470.json,"VXPAKOKS240331470-현금카드로인터넷쇼핑도할수있지만,신용카드가필요한경우가많습니다.npz (skipped)",gloss
393,VXPAKOKS240331480.json,"VXPAKOKS240331480-사람들이신용카드를더많이쓰던데,현금카드를사용하면더좋은점이있나요.npz (skipped)",gloss
394,VXPAKOKS240331490.json,VXPAKOKS240331490-현금카드를쓰면포인트를적립하거나할인해주는혜택을제공하는경우가있어요.npz (skipped),gloss
395,VXPAKOKS240331500.json,"VXPAKOKS240331500-현금카드로휴대전화요금이나전기세,수도세등과같은공과금을납부할수있게자동이체를신청할수있어요.npz (skipped)",gloss
396,VXPAKOKS240331510.json,VXPAKOKS240331510-현금카드로물건을구매하고취소했다면환불은언제받을수있는건가요.npz (skipped),gloss
397,VXPAKOKS240331520.json,"VXPAKOKS240331520-환불은결제를취소한날로부터3일안에처리되고,은행담당자가결제취소내역을확인후해당계좌로이체할거에요.npz (skipped)",gloss
398,VXPAKOKS240331530.json,VXPAKOKS240331530-식당에서현금카드로결제하려고했는데결제가되지않는다면어떻게해야하나요.npz (skipped),gloss
399,VXPAKOKS240331540.json,VXPAKOKS240331540-정상적으로결제되지않는다면결제한은행이나식당에문의해서확인하는게좋아요.npz (skipped),gloss
400,VXPAKOKS240331550.json,VXPAKOKS240331550-현금카드로돈을얼마나인출할수있는지미리알수있나요.npz (skipped),gloss
401,VXPAKOKS240331560.json,"VXPAKOKS240331560-인출할수있는금액은은행마다차이가있지만,현금을하루에백만원까지인출할수있어요.npz (skipped)",gloss
402,VXPAKOKS240331570.json,VXPAKOKS240331570-현금카드의인출한도는은행의정책이나카드종류에따라달라질수있어요.npz (skipped),gloss
403,VXPAKOKS240331580.json,VXPAKOKS240331580-자신이사용하는현금카드의정확한인출한도를알고싶다면직원과상담하세요.npz (skipped),gloss
404,VXPAKOKS240331590.json,VXPAKOKS240331590-현금카드로인출할수있는금액한도를높이는방법을알고싶어요.npz (skipped),gloss
405,VXPAKOKS240331600.json,VXPAKOKS240331600-한도를높일수있지만은행에서추가적인서류제출을요구할수있어요.npz (skipped),gloss
406,VXPAKOKS240331610.json,VXPAKOKS240331610-혹시현금카드로현금자동입출금기기에서돈인출할때수수료얼마나나와.npz (skipped),gloss
407,VXPAKOKS240331620.json,VXPAKOKS240331620-현금카드를발급받은은행의현금자동입출금기기를쓴다면무료로돈을인출할수있어.npz (skipped),gloss
408,VXPAKOKS240331630.json,VXPAKOKS240331630-현금카드를잃어버려서분실신고를하면바로새카드받을수있어.npz (skipped),gloss
409,VXPAKOKS240331640.json,VXPAKOKS240331640-바로발급받기어려울수있으니까임시카드를받을수있는지확인해야해.npz (skipped),gloss
410,VXPAKOKS240331650.json,VXPAKOKS240331650-현금카드로다른사람계좌에직접돈보낼수있는건가.npz (skipped),gloss
411,VXPAKOKS240331660.json,VXPAKOKS240331660-물론현금자동입출금기기를이용하면다른사람계좌로돈을보낼수있어.npz (skipped),gloss
412,VXPAKOKS240331670.json,"VXPAKOKS240331670-내친구는현금카드에사진을넣었다고하던데,나도할수있을까.npz (skipped)",gloss
413,VXPAKOKS240331680.json,"VXPAKOKS240331680-개인에게맞는현금카드를제공하는은행이있으니까,사진이나이름을넣을수있는지물어봐.npz (skipped)",gloss
414,VXPAKOKS240331690.json,VXPAKOKS240331690-급하게현금이필요하면현금카드로통장에있는돈전부인출할수있어.npz (skipped),gloss
415,VXPAKOKS240331700.json,"VXPAKOKS240331700-하루에인출할수있는한도가정해져있으니까,은행에먼저물어보는게좋겠다.npz (skipped)",gloss
416,VXPAKOKS240331710.json,VXPAKOKS240331710-현금카드를잃어버리고나서다른사람이돈인출한걸발견하면어떡해.npz (skipped),gloss
417,VXPAKOKS240331720.json,VXPAKOKS240331720-카드분실신고를했다면신고이후의거래는은행에서책임져야해.npz (skipped),gloss
418,VXPAKOKS240331730.json,"VXPAKOKS240331730-현금카드분실신고후에카드를찾았다면,신고한걸취소할수있나.npz (skipped)",gloss
419,VXPAKOKS240331740.json,VXPAKOKS240331740-분실신고후카드를찾게되면은행에문의해서신고를취소할수있어.npz (skipped),gloss
420,VXPAKOKS240331750.json,"VXPAKOKS240331750-찾은카드를그냥써도좋지만,보안을위해새카드를발급받는게좋아.npz (skipped)",gloss
421,VXPAKOKS240331760.json,VXPAKOKS240331760-현금카드로24시간아무때나돈을인출할수있는건지알고싶어.npz (skipped),gloss
422,VXPAKOKS240331770.json,"VXPAKOKS240331770-현금자동입출금기기는24시간운영하지만,은행이나지역에따라달라질수있으니참고해.npz (skipped)",gloss
423,VXPAKOKS240331780.json,"VXPAKOKS240331780-현금카드로50만원을인출하려고했는데,45만원이나왔다면어떻게해야해.npz (skipped)",gloss
424,VXPAKOKS240331790.json,"VXPAKOKS240331790-인출된금액이잘못됐다면은행에신고하면,은행에서거래내용을확인하고조치할거야.npz (skipped)",gloss
425,VXPAKOKS240331800.json,VXPAKOKS240331800-현금카드로돈인출할때비밀번호를틀리면아예돈을못뽑는거야.npz (skipped),gloss
426,VXPAKOKS240331810.json,VXPAKOKS240331810-보안을위해비밀번호를계속틀리면카드가임시로정지될수있어.npz (skipped),gloss
427,VXPAKOKS240331820.json,VXPAKOKS240331820-갑자기카드가정지되었더라도당황하지말고은행에문의하면바로확인해줄거야.npz (skipped),gloss
428,VXPAKOKS240331830.json,VXPAKOKS240331830-현금카드로다른은행현금자동입출금기기에서돈인출하면수수료더나와.npz (skipped),gloss
429,VXPAKOKS240331840.json,"VXPAKOKS240331840-다른은행현금자동입출금기기에서돈을인출하면수수료가부과되지만,면제되는경우도있어.npz (skipped)",gloss
430,VXPAKOKS240331850.json,VXPAKOKS240331850-현금카드로돈을인출할때영수증꼭받아야하는걸까.npz (skipped),gloss
431,VXPAKOKS240331860.json,"VXPAKOKS240331860-영수증을받는건선택이지만,거래내용을확인하고싶다면받는게좋아.npz (skipped)",gloss
432,VXPAKOKS240331870.json,VXPAKOKS240331870-현금카드분실신고후에도돈을인출할방법이있어.npz (skipped),gloss
433,VXPAKOKS240331880.json,VXPAKOKS240331880-분실신고후에는돈을인출할수없어서다른방법이있는지물어봐야해.npz (skipped),gloss
434,VXPAKOKS240331890.json,VXPAKOKS240331890-현금카드로돈인출할때보안을위해어떤조치를해야해.npz (skipped),gloss
435,VXPAKOKS240331900.json,"VXPAKOKS240331900-돈을인출할때주변을잘살피고,영수증과카드는안전하게보관해야해.npz (skipped)",gloss
436,VXPAKOKS240331910.json,VXPAKOKS240331910-회사에다니고있으면직장인대출을받을수있다는데직장인대출이무엇입니까.npz (skipped),gloss
437,VXPAKOKS240331920.json,"VXPAKOKS240331920-직장인을대상으로하는대출상품으로,소득이나신용등급으로대출조건이결정됩니다.npz (skipped)",gloss
438,VXPAKOKS240331930.json,"VXPAKOKS240331930-구체적인조건은은행마다다르지만,꾸준하게소득이있는것이제일중요합니다.npz (skipped)",gloss
439,VXPAKOKS240331940.json,VXPAKOKS240331940-제가직장인대출을신청하게된다면대출할수있는최대한도는얼마입니까.npz (skipped),gloss
440,VXPAKOKS240331950.json,"VXPAKOKS240331950-개인의소득과신용등급,상품에따라다르므로은행을통해확인해야합니다.npz (skipped)",gloss
441,VXPAKOKS240331960.json,VXPAKOKS240331960-직장에오래근무하고있다면대출금리가낮아질수있다는게사실입니까.npz (skipped),gloss
442,VXPAKOKS240331970.json,VXPAKOKS240331970-대출조건중하나로근속기간을확인하는은행이많습니다.npz (skipped),gloss
443,VXPAKOKS240331980.json,VXPAKOKS240331980-대출을위해안정적인직장생활을증명할수있는근속기간이필요합니다.npz (skipped),gloss
444,VXPAKOKS240331990.json,VXPAKOKS240331990-직장인대출을신청하고싶다면어떤서류를제출해야하는지알고싶습니다.npz (skipped),gloss
445,VXPAKOKS240332000.json,VXPAKOKS240332000-직장인대출을신청할때필요한서류는대출종류와은행에따라다를수있습니다.npz (skipped),gloss
446,VXPAKOKS240332010.json,VXPAKOKS240332010-본인의신분증과현재근무중임을확인할수있는서류가필요합니다.npz (skipped),gloss
447,VXPAKOKS240332020.json,VXPAKOKS240332020-급여명세서등과같이본인의소득을증명할수있는서류가필요합니다.npz (skipped),gloss
448,VXPAKOKS240332030.json,VXPAKOKS240332030-대출심사를위한신용정보조회동의서와은행거래내용이필요합니다.npz (skipped),gloss
449,VXPAKOKS240332040.json,VXPAKOKS240332040-신용등급이낮은직장인도대출을받을수있는건지알고싶습니다.npz (skipped),gloss
450,VXPAKOKS240332050.json,VXPAKOKS240332050-대출은받을수있지만신용등급이높은직장인에비해대출조건이불리할수있습니다.npz (skipped),gloss
451,VXPAKOKS240332060.json,"VXPAKOKS240332060-대출상품과심사기준이다르기때문에,다양한은행상품을비교해보는것이좋습니다.npz (skipped)",gloss
452,VXPAKOKS240332070.json,VXPAKOKS240332070-신용등급이낮을경우은행에서대출신청을아예제한하는경우가있습니다.npz (skipped),gloss
453,VXPAKOKS240332080.json,"VXPAKOKS240332080-신용등급이낮은경우,대출이자율이높아지고대출한도가낮아질수있습니다.npz (skipped)",gloss
454,VXPAKOKS240332090.json,VXPAKOKS240332090-대출을신청하는사람의신용에위험이발생할수있기때문입니다.npz (skipped),gloss
455,VXPAKOKS240332100.json,VXPAKOKS240332100-대출을신청하기전에자신의신용상태를개선하기위해노력해야합니다.npz (skipped),gloss
456,VXPAKOKS240332110.json,VXPAKOKS240332110-직장인대출을신청하려면어떤과정을거쳐야하는지자세히알고싶습니다.npz (skipped),gloss
457,VXPAKOKS240332120.json,VXPAKOKS240332120-대출을신청하기전에먼저대출가능한한도가얼마인지조회할수있습니다.npz (skipped),gloss
458,VXPAKOKS240332130.json,VXPAKOKS240332130-미리대출한도를확인하는것은신용등급에영향을주지않습니다.npz (skipped),gloss
459,VXPAKOKS240332140.json,VXPAKOKS240332140-본격적인대출신청을위해은행에서요구하는서류를제출해야합니다.npz (skipped),gloss
460,VXPAKOKS240332150.json,VXPAKOKS240332150-국세청서류제출가능시간은매일오전8시부터오후10시까지입니다.npz (skipped),gloss
461,VXPAKOKS240332160.json,VXPAKOKS240332160-은행에서서류를확인한후심사를거쳐대출이승인되면대출금이지급됩니다.npz (skipped),gloss
462,VXPAKOKS240332170.json,VXPAKOKS240332170-대출금이지급되면본인의신용상태에따라신용등급이아래로바뀔수있습니다.npz (skipped),gloss
463,VXPAKOKS240332180.json,VXPAKOKS240332180-대출상품에따라중도에상환할경우수수료가발생할수있습니다.npz (skipped),gloss
464,VXPAKOKS240332190.json,VXPAKOKS240332190-직장인대출을신청할때는자신의상환능력을생각하여신중하게결정하는것이중요합니다.npz (skipped),gloss
465,VXPAKOKS240332200.json,VXPAKOKS240332200-대출을신청할때꼭확인해야할사항이있는지알고싶습니다.npz (skipped),gloss
466,VXPAKOKS240332210.json,VXPAKOKS240332210-신청하고싶은대출상품의이자율과수수료조건을꼼꼼히확인해야합니다.npz (skipped),gloss
467,VXPAKOKS240332220.json,VXPAKOKS240332220-낮은이자율이라도다른수수료가높을수있으므로전체적인비용을생각해야합니다.npz (skipped),gloss
468,VXPAKOKS240332230.json,VXPAKOKS240332230-대출을받기전에대출금상환계획을생각하는것이중요합니다.npz (skipped),gloss
469,VXPAKOKS240332240.json,VXPAKOKS240332240-자신의소득과지출을생각하여상환능력을넘지않는범위안에서대출을이용해야합니다.npz (skipped),gloss
470,VXPAKOKS240332250.json,VXPAKOKS240332250-어떤이유로대출이필요한지생각하고대출목적을명확히해야합니다.npz (skipped),gloss
471,VXPAKOKS240332260.json,VXPAKOKS240332260-불필요한소비나투자를위한대출은자금관리에나쁜영향을미칩니다.npz (skipped),gloss
472,VXPAKOKS240332270.json,VXPAKOKS240332270-직장인대출을받기위한최소연봉조건이있는지확인하고싶습니다.npz (skipped),gloss
473,VXPAKOKS240332280.json,"VXPAKOKS240332280-연봉2200만원이상직장인이어야하며,최소6개월이상재직한직장인이신청할수있습니다.npz (skipped)",gloss
474,VXPAKOKS240332290.json,"VXPAKOKS240332290-최소3개월이상재직하고,연봉1000만원이상이면신청할수있는상품도있습니다.npz (skipped)",gloss
475,VXPAKOKS240332300.json,VXPAKOKS240332300-대출한도는보통최소100만원에서최대2억7000만원까지입니다.npz (skipped),gloss
476,VXPAKOKS240332310.json,VXPAKOKS240332310-대출신청후승인까지걸리는시간은얼마나되는지알고싶습니다.npz (skipped),gloss
477,VXPAKOKS240332320.json,VXPAKOKS240332320-신청서와필요서류가모두제출된후평일기준3일의시간이소요됩니다.npz (skipped),gloss
